stop_name,stop_type,transit_type,lines,latitude,longitude
Luruper Chaussee (DESY),"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"284,M2,M3,N602,X3",53.57632010826659,9.888924717896971
Stadionstraße,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"284,M2,M3,N602,X3",53.58049978606919,9.884618930982535
Kressenweg,"Expressbus, Metrobus, Stadtbus",Bus,"186,284,392,M22,X3",53.586185835953785,9.872025655716337
Immenbusch,"Expressbus, Metrobus, Nachtbus",Bus,"M16,M21,N602,X3",53.58395457927534,9.853471715076653
Achtern Born (Kindermuseum),"Expressbus, Metrobus, Nachtbus",Bus,"M16,M21,N602,X3",53.58706248919752,9.851798333798651
Böttcherkamp,"Expressbus, Metrobus, Nachtbus",Bus,"M16,M21,N602,X3",53.59360780722423,9.85300271972696
U Hagenbecks Tierpark,"Expressbus, Metrobus, Stadtbus",Bus,"181,281,391,392,M22,X22",53.59335223779399,9.943393757780669
S Holstenstraße,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"180,M20,M25,M3,N600,N602,N610,X3",53.56231865276059,9.94868235444475
Oldesloer Straße,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"183,191,195,284,M21,M5,N603,X95",53.63631999999987,9.91780000000007
A Schnelsen,"Expressbus, Stadtbus",Bus,"195,X95",53.63336999999987,9.905710000000065
Eppendorfer Marktplatz,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"114,392,M20,M22,M25,N600,N605,X22",53.59303380879833,9.989063801019096
Eppendorfer Weg (Ost),"Expressbus, Metrobus, Nachtbus",Bus,"M5,N604,X35",53.581694745343,9.972284276930102
Gärtnerstraße,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"113,281,M20,M25,M5,N600,N604,X35",53.584088767288485,9.96957764549386
UK Eppendorf,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"113,M20,M25,N600,X35",53.58912619114324,9.976338352653737
U Hudtwalckerstraße,"Expressbus, Metrobus, Nachtbus",Bus,"M20,M25,N600,X22",53.5941199999998,9.996340000000107
Tarpenbekstraße,"Expressbus, Metrobus, Stadtbus",Bus,"392,M22,X22,X35",53.594389999999805,9.983940000000104
Nedderfeld (Anscharhöhe),"Expressbus, Nachtbus, Stadtbus",Bus,"281,N605,X35",53.60096071914599,9.984261975229606
Köppenstraße,"Expressbus, Nachtbus, Stadtbus",Bus,"114,214,N605,X35",53.60732999999982,9.9784400000001
Am Licentiatenberg,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"114,M23,N605,X35",53.61406999999981,9.983440000000101
Siemersplatz,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"281,392,M22,M5,N604,X22",53.59981000662965,9.963904098113025
U Niendorf Nord,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"195,284,M21,M24,N604,X95",53.640437885684236,9.94945645636448
Sperlingsweg,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"191,M24,N604,X95",53.64555866302239,9.974772466154707
S Hamburg Airport,"Expressbus, Nachtbus, Stadtbus",Bus,"292,392,N605,N606,X95",53.63147776948506,10.0069123074618
U Burgstraße (Bus),"Anruf-Sammel-Taxi, Expressbus, Nachtbus, Stadtbus",Bus,"130,261,N609,X35",53.55604737380667,10.042005802382333
Sievekingplatz (Nord),Expressbus,Bus,X35,53.55694154595278,9.97758811625677
U S Wandsbeker Chaussee (Hammer Straße),Expressbus,Bus,X32,53.57005842360619,10.061088889927461
Horner Rampe (Ring 2),"Expressbus, Stadtbus",Bus,"160,260,X32",53.547738116932926,10.085225495378435
Alte Holstenstraße,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"122,124,127,135,136,137,221,222,223,224,225,227,228,234,235,321,329,332,335,4400,534,535,8800,8810,8890,M12,M29,N609,N610,N629,X30,X32,X80,X81,X82",53.490498591836165,10.208335230003858
AIRBUS (Kehre),"Expressbus, Nachtbus, Stadtbus",Bus,"146,150,1705,2703,2704,2706,2707,2708,2711,2712,2713,2718,2719,350,4714,4750,550,N611,X40",53.536955609808835,9.847214696061153
Lokstedter Weg,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"392,M22,N605,X22,X35",53.595659999999796,9.983960000000101
HBF/Steintordamm,"Expressbus, Metrobus, Nachtbus",Bus,"M16,M17,M19,M2,M5,M6,N606,N607,N608,N609,N610,X35,X80",53.55205286382469,10.00821927266796
HBF/Steintorwall,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"112,M16,M17,M2,M3,M6,N640,N641,X35,X80",53.55138101437327,10.00598458368076
U Wandsbek Markt (Schloßstraße),"Expressbus, Nachtbus, Stadtbus",Bus,"116,213,261,8700,N608,X22,X32",53.57152502166609,10.067882804596678
Speersort,"Expressbus, Metrobus, Nachtbus",Bus,"M16,M17,M4,M6,N602,X3,X35,X80",53.549412908749176,9.996461271504055
Mohnhof,"Expressbus, Nachtbus, Stadtbus",Bus,"135,225,228,235,332,335,535,8810,8890,N609,X81",53.486059999999355,10.214780000000292
Aluminiumwerk,"Expressbus, Nachtbus, Stadtbus",Bus,"146,150,251,4714,N611,X40",53.51782561306507,9.889863621381393
Sievekingplatz,"Expressbus, Metrobus, Nachtbus",Bus,"M3,N602,X3,X35",53.55590359430388,9.977832666575438
U Gänsemarkt (Valentinskamp),"Expressbus, Nachtbus",Bus,"N602,X3",53.55566000483457,9.985853029286567
U Burgstraße,"Expressbus, Nachtbus, Stadtbus",Bus,"130,261,N609,N610,X35,X80",53.55546666440479,10.042348593041405
Warnckesweg,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"114,214,M23,N605,X35",53.610339999999816,9.974580000000097
Saling," Nachtbus, Stadtbus",Bus,"261,530,N609",53.55850494999145,10.047038260227351
U Hammer Kirche (Hammer Landstraße)," Nachtbus, Stadtbus",Bus,"530,N610",53.55507895365494,10.05572619227753
Kurt-Schumacher-Allee," Nachtbus, Stadtbus",Bus,"120,122,124,224,M2,N609,N610",53.551909999999765,10.01583000000012
U Gänsemarkt," Nachtbus, Stadtbus",Bus,"M19,M4,M5,N602,N603,N604,N605",53.55537575067941,9.988434795527587
Neuer Pferdemarkt," Nachtbus, Stadtbus",Bus,"M3,N602",53.558399853627286,9.963285746214128
Bundesstraße," Nachtbus, Stadtbus",Bus,"M15,M4",53.569219999999824,9.974090000000096
Dragonerstall," Nachtbus, Stadtbus",Bus,N602,53.555609999999795,9.981820000000104
Wilhelm-Osterhold-Stieg," Nachtbus, Stadtbus",Bus,"329,M12,N629",53.483599999999505,10.162170000000236
Margit-Zinke-Straße (Nord)," Nachtbus, Stadtbus",Bus,"329,M12,N629",53.48825999999949,10.16585000000024
Grandkoppel (West)," Nachtbus, Stadtbus",Bus,"134,534,M29,N610",53.50617986277409,10.184028464248552
Emilie-Günther-Weg," Nachtbus, Stadtbus",Bus,"534,M29",53.50246903982836,10.194763023334948
An der Bergkoppel," Nachtbus, Stadtbus",Bus,"332,534,M29",53.500660385167166,10.198780159434998
Kurt-A.-Körber-Chaussee (Mitte)," Nachtbus, Stadtbus",Bus,"M12,N629",53.48914942483356,10.193045945989244
Heckkaten," Nachtbus, Stadtbus",Bus,"M12,N629",53.490274891682795,10.188677923072762
Rahel-Varnhagen-Weg," Nachtbus, Stadtbus",Bus,"134,234,329,335,M12,N629",53.48802999999949,10.174180000000247
Von-Haeften-Straße," Nachtbus, Stadtbus",Bus,"329,M12,N629",53.48717036854977,10.165480122516838
Hübbesweg," Nachtbus, Stadtbus",Bus,"116,N610",53.55454999999971,10.06136000000015
Am Schleusengraben," Nachtbus, Stadtbus",Bus,"122,124,127,221,223,224,321,4400,8800",53.47716999999939,10.206230000000284
Am Bergedorfer Hafen," Nachtbus, Stadtbus",Bus,"122,124,127,135,221,223,224,225,228,235,321,332,335,4400,535,8800,8810,8890,N609",53.48822999999939,10.207320000000282
Pfingstberg," Nachtbus, Stadtbus",Bus,"135,235,335,8810",53.48808313447067,10.228291130497423
Rathaus Bergedorf," Nachtbus, Stadtbus",Bus,"235,335,535,8810",53.48761999999934,10.2210200000003
Vierlandenstraße," Nachtbus, Stadtbus",Bus,"122,124,127,221,223,224,321,4400,8800",53.48509999999938,10.209800000000286
Neuwiedenthaler Straße (Ost)," Nachtbus, Stadtbus",Bus,"250,251,N641",53.47706999999988,9.898910000000066
Georg-Heyken-Straße," Nachtbus, Stadtbus",Bus,"146,250,251",53.482730089054755,9.900258259636722
Opferberg," Nachtbus, Stadtbus",Bus,"141,250,340,N641",53.471952926706976,9.876569141138733
Neuländer Weg," Nachtbus, Stadtbus",Bus,"149,152,349,N641",53.46287999999978,10.007410000000114
Neuland," Nachtbus, Stadtbus",Bus,"149,152,349,N641",53.462935131467184,10.003903505098206
AIRBUS," Nachtbus, Stadtbus",Bus,"146,150,350,4714,N611",53.53658794222123,9.848102789600615
Rudolf-Kinau-Allee," Nachtbus, Stadtbus",Bus,"146,150,251,350,4714,N611",53.53568999999991,9.85317000000005
Nordmeerstraße," Nachtbus, Stadtbus",Bus,"146,150,251,350,450,N611",53.5347099999999,9.859470000000051
Kneienblick," Nachtbus, Stadtbus",Bus,"146,150,251,350,450,N611",53.533959999999894,9.864760000000055
Steendiek," Nachtbus, Stadtbus",Bus,"146,150,251,N611",53.53280714366924,9.8787757144538
Emder Straße," Nachtbus, Stadtbus",Bus,"146,150,251,N611",53.53013999999991,9.87889000000006
Auedeich," Nachtbus, Stadtbus",Bus,"146,150,251,N611",53.52685999999989,9.88439000000006
Osterfelddeich," Nachtbus, Stadtbus",Bus,"146,150,251,N611",53.52002527156605,9.885730039129985
Am Genter Ufer," Nachtbus, Stadtbus",Bus,"146,150,251,4714,N611",53.51566554282292,9.895757422382294
Brunnenstieg," Nachtbus, Stadtbus",Bus,"146,150,251,350,450,N611",53.53380224448884,9.871020650195618
Dradenauer Deichweg," Nachtbus, Stadtbus",Bus,"146,250,251",53.511272367854296,9.900559507977798
Hafenbahnhof Alte Süderelbe," Nachtbus, Stadtbus",Bus,"146,250,251",53.50245596121653,9.907767058393418
Am Husarendenkmal," Nachtbus, Stadtbus",Bus,"213,260,M23,N600",53.56477229059156,10.07782720199285
Ziesenißstraße," Nachtbus, Stadtbus",Bus,"160,213,260,M23,N600",53.567545893091655,10.074714953735388
Fichtestraße," Nachtbus, Stadtbus",Bus,"261,N608",53.56838999999974,10.05072000000014
U Ritterstraße," Nachtbus, Stadtbus",Bus,"261,N608",53.56730999999973,10.044880000000134
Gluckstraße," Nachtbus, Stadtbus",Bus,261,53.572040275455095,10.038932344633766
Claudiusstraße," Nachtbus, Stadtbus",Bus,160,53.56476999999968,10.071260000000157
Tribünenweg," Nachtbus, Stadtbus",Bus,"213,260,M23,N600",53.55934999999968,10.081120000000164
O'Swaldstraße," Nachtbus, Stadtbus",Bus,"160,261,N609",53.55636545005882,10.079785505741649
Rhiemsweg," Nachtbus, Stadtbus",Bus,"160,261,N609",53.55789800418682,10.074995492324742
BAB-Auffahrt Horn," Nachtbus, Stadtbus",Bus,"261,N609",53.559399999999684,10.06810000000015
Sievekingdamm," Nachtbus, Stadtbus",Bus,"261,N609",53.56046015394358,10.052046831703441
U Rauhes Haus," Nachtbus, Stadtbus",Bus,"116,N610",53.55398794432801,10.065103846114864
Washingtonallee," Nachtbus, Stadtbus",Bus,"116,161,213,N610",53.54241166175463,10.095974902770902
Hammer Steindamm," Nachtbus, Stadtbus",Bus,"261,N609",53.56082585607916,10.056670692220296
Liegnitzer Straße," Nachtbus, Stadtbus",Bus,"567,M27,N618",53.580429999999566,10.137800000000208
Denksteinweg," Nachtbus, Stadtbus",Bus,"263,M10,M27,N618",53.571089999999586,10.130100000000203
Am Hohen Feld," Nachtbus, Stadtbus",Bus,"162,263,M10,N618",53.5710299999996,10.115570000000188
Bovestraße," Nachtbus, Stadtbus",Bus,"162,263,M10,N618",53.56889435704544,10.086180224710255
AK Wandsbek," Nachtbus, Stadtbus",Bus,"162,263,M10,N618",53.56868999999965,10.09134000000017
Osterkamp," Nachtbus, Stadtbus",Bus,"162,263,M10,N618",53.56951999999963,10.099230000000176
Kuehnstraße," Nachtbus, Stadtbus",Bus,"M11,M29",53.582214361952204,10.126651337539679
Herderstraße," Nachtbus, Stadtbus",Bus,172,53.58144999999977,10.019790000000121
Zedernweg," Nachtbus, Stadtbus",Bus,"111,112,286",53.546585458108595,9.88060406159324
Halbmondsweg," Nachtbus, Stadtbus",Bus,"111,112,286",53.54654764147129,9.889345556460794
Liebermannstraße," Nachtbus, Stadtbus",Bus,"111,112",53.5457813646994,9.900940985808877
Hohenzollernring (Süd)," Nachtbus, Stadtbus",Bus,"111,112",53.546013520201,9.916450322737079
Rathaus Altona," Nachtbus, Stadtbus",Bus,"111,112,113,M15,M2",53.54777947805857,9.936182574363075
August-Kirch-Straße," Nachtbus, Stadtbus",Bus,"M2,M3,N602",53.57111442984831,9.89841556580723
Silcherstraße," Nachtbus, Stadtbus",Bus,"M2,M3,N602",53.56881177540655,9.903316111599985
Kaltenkircher Platz," Nachtbus, Stadtbus",Bus,"113,180,M3,N602",53.563569999999864,9.941530000000082
Susettestraße," Nachtbus, Stadtbus",Bus,"111,112",53.54646547791434,9.926014025124482
Culinstraße," Nachtbus, Stadtbus",Bus,"116,N610",53.55182999999969,10.073680000000156
Horner Rampe," Nachtbus, Stadtbus",Bus,"116,N610",53.547489057046874,10.084676194535668
Horner Brückenweg," Nachtbus, Stadtbus",Bus,"116,N610",53.54534531597888,10.088862494378853
Bornkampsweg," Nachtbus, Stadtbus",Bus,"M2,M3,N602",53.563999999999865,9.91932000000007
Jeverländer Weg," Nachtbus, Stadtbus",Bus,"146,150,251,N611",53.52791999999989,9.880650000000056
Tannenberg," Nachtbus, Stadtbus",Bus,"284,M2,M3,N602",53.5840999999999,9.880710000000061
Rugenbarg (Nord)," Nachtbus, Stadtbus",Bus,"186,284,392,M2,M22,M3,N602",53.58850999999989,9.87600000000006
Flurstraße/Rugenbarg," Nachtbus, Stadtbus",Bus,"186,392,M22",53.585374314664925,9.866693193733427
Grubenstieg," Nachtbus, Stadtbus",Bus,"M16,M21",53.58219341140987,9.857844945693898
Schillingsbekweg," Nachtbus, Stadtbus",Bus,"281,391,392,M22",53.59520894486261,9.948511188400103
Sternbrücke," Nachtbus, Stadtbus",Bus,"M15,M3,N602",53.56130999999985,9.955090000000087
Bernstorffstraße," Nachtbus, Stadtbus",Bus,"M3,N602",53.56015999999983,9.95972000000009
Wagrierweg," Nachtbus, Stadtbus",Bus,"284,M21",53.63937397562384,9.940289071389653
Vielohwisch," Nachtbus, Stadtbus",Bus,"284,M21",53.639419999999845,9.932260000000078
Modering," Nachtbus, Stadtbus",Bus,"284,M21",53.63788842426408,9.921037727456593
Kriegerdankweg," Nachtbus, Stadtbus",Bus,"183,191,195,N603",53.63328999999987,9.911850000000069
Siloahweg," Nachtbus, Stadtbus",Bus,195,53.63537999999988,9.901270000000064
Holztwiete," Nachtbus, Stadtbus",Bus,"111,112,286",53.54717999999989,9.873520000000056
Julius-Reincke-Stieg (Bethanien)," Nachtbus, Stadtbus",Bus,"M20,M25,N600",53.5921499999998,9.9833600000001
Frickestraße," Nachtbus, Stadtbus",Bus,"392,M22",53.59763999999982,9.978250000000097
Eppendorfer Park (UKE)," Nachtbus, Stadtbus",Bus,"M20,M25,N600",53.59011999999981,9.978640000000098
Oddernskamp," Nachtbus, Stadtbus",Bus,"281,391,392,M22",53.59873524545117,9.952376912128257
Breitenfelder Straße," Nachtbus, Stadtbus",Bus,"113,281",53.58762819367102,9.976875827136983
Rosenbrook," Nachtbus, Stadtbus",Bus,"114,214,N605",53.60403999999979,9.985790000000103
Spreenende," Nachtbus, Stadtbus",Bus,"114,214,M23,N605",53.61271451470095,9.973505875575846
Offakamp," Nachtbus, Stadtbus",Bus,"392,M22",53.59861194237527,9.97165769964959
Behrmannplatz," Nachtbus, Stadtbus",Bus,"281,392,M22",53.59913222519656,9.957579410328803
Vielohweg (Mitte)," Nachtbus, Stadtbus",Bus,"195,284,M21,M24,N604",53.638299999999845,9.94499000000008
Pommernweg," Nachtbus, Stadtbus",Bus,"195,M24,N604",53.64212999999984,9.956360000000085
Keltenweg," Nachtbus, Stadtbus",Bus,"M24,N604",53.64550999999984,9.95759000000009
Hamburg Hbf Gl. 5-8,"Fernverkehr, Regionalverkehr",Bahn,"RB61,RB81,RE1,RE7,RE70,RE8,RE80,RE83",53.55281943511983,10.006853604752347
Schlump U3,U-Bahn,Bahn,U3,53.56774568829061,9.96991891455499
Sternschanze (Messe) U,U-Bahn,Bahn,U3,53.56422107852563,9.969164071888189
Sengelmannstraße Ri. Nord U,U-Bahn,Bahn,U1,53.6093236182076,10.022033679755108
Kellinghusenstraße U Ri. Nord,U-Bahn,Bahn,"U1,U3",53.58881313928511,9.99098392045401
Hamburg Hbf Süd U3,U-Bahn,Bahn,U3,53.55224562030933,10.009002144959373
Hörgensweg S,Regionalverkehr,Bahn,A1,53.617311265897406,9.903579045349495
Eidelstedt Zentrum,Regionalverkehr,Bahn,A1,53.60993881567858,9.901286216721534
Schnelsen,Regionalverkehr,Bahn,A1,53.63426945277739,9.906599846975405
Uhlandstraße U,U-Bahn,Bahn,U3,53.564696053158166,10.026749791313405
Wartenau U,U-Bahn,Bahn,U1,53.56466385284509,10.03541551160501
Lübecker Straße U1,U-Bahn,Bahn,U1,53.560111919660635,10.028826678039763
Lohmühlenstraße U,U-Bahn,Bahn,U1,53.55670915423156,10.019354532643078
"Hamburg Hbf Nord U2,U4",U-Bahn,Bahn,"U2,U4",53.55416629127649,10.00734862304488
Hamburg Hbf Süd U1,U-Bahn,Bahn,U1,53.55200410353477,10.009316613264023
Steinstraße U,U-Bahn,Bahn,U1,53.549499265343535,10.00630815392123
Burgstraße U,U-Bahn,Bahn,"U2,U4",53.555864556910976,10.04186993741046
Hammer Kirche U,U-Bahn,Bahn,"U2,U4",53.55564162497,10.055159294274228
Hammerbrook (City Süd) S,S-Bahn,Bahn,"S3,S31",53.54662717455275,10.023738121523449
Berliner Tor S1 / S11,S-Bahn,Bahn,"S1,S11,S31",53.55299907777051,10.024673869777256
Landwehr S,S-Bahn,Bahn,"S1,S11",53.56132512506328,10.038091301961593
Rothenburgsort S,S-Bahn,Bahn,"S2,S21",53.5383760840191,10.044253771457594
Stadthausbrücke S,S-Bahn,Bahn,"S1,S2,S3",53.54956746252596,9.985559516965841
Hallerstraße U,U-Bahn,Bahn,U1,53.57283991441084,9.98905387741577
Stephansplatz (Oper/CCH) U,U-Bahn,Bahn,U1,53.558874028080446,9.989219462513155
Meßberg U,U-Bahn,Bahn,U1,53.54762667837467,10.000881978990936
Mönckebergstraße U,U-Bahn,Bahn,U3,53.55127118702036,10.001889962346503
Rathaus U,U-Bahn,Bahn,U3,53.55038497779599,9.99403686246601
Rödingsmarkt U,U-Bahn,Bahn,U3,53.54822166944512,9.986874853836031
Baumwall U,U-Bahn,Bahn,U3,53.54423370929444,9.981858227711767
Messehallen U,U-Bahn,Bahn,U2,53.5580534375024,9.976772054474878
Gänsemarkt(Oper) U,U-Bahn,Bahn,U2,53.555685142503,9.986039070819348
Feldstraße(Heiligengeistfeld) U,U-Bahn,Bahn,U3,53.55692482650491,9.968600053451315
Überseequartier U,U-Bahn,Bahn,U4,53.540396020330476,9.998104098159487
HafenCity Universität U,U-Bahn,Bahn,U4,53.54060621929995,10.007413908692278
Elbbrücken S,S-Bahn,Bahn,"S3,S31",53.53485221111021,10.024816656690954
Jungfernstieg S,S-Bahn,Bahn,"S1,S2,S3",53.55206744864441,9.99336460889051
Hamburg Dammtor S,"Regionalverkehr, S-Bahn",Bahn,"A1,S11,S21,S31",53.56119383373562,9.98930545257926
Billwerder-Moorfleet S,S-Bahn,Bahn,"S2,S21",53.51571626060805,10.096825059038572
Mittlerer Landweg S,S-Bahn,Bahn,"S2,S21",53.49817342161987,10.131145401950908
Nettelnburg S,S-Bahn,Bahn,"S2,S21",53.48795199336519,10.181230149778566
Allermöhe S,S-Bahn,Bahn,"S2,S21",53.49037986321338,10.1587432930681
Merkenstraße U,U-Bahn,Bahn,U2,53.53861683230885,10.124401074488308
Steinfurther Allee U,U-Bahn,Bahn,U2,53.54104686146893,10.139226304353048
Mümmelmannsberg U,U-Bahn,Bahn,U2,53.528215715389194,10.150011304202096
Hamburg-Bergedorf S,S-Bahn,Bahn,"S2,S21",53.489805193808806,10.2059418161537
Harburg Rathaus S,S-Bahn,Bahn,"S3,S31",53.46066760104739,9.980437214662587
Neuwiedenthal S,S-Bahn,Bahn,"S3,S31",53.47299563041465,9.877454113459207
Neugraben S,S-Bahn,Bahn,"S3,S31",53.474034860826585,9.852300922229103
Heimfeld S,S-Bahn,Bahn,"S3,S31",53.46542226523658,9.963110879630534
Hamburg-Harburg S,S-Bahn,Bahn,"S3,S31",53.45694879368434,9.991188397992477
Veddel S,S-Bahn,Bahn,"S3,S31",53.52151718460287,10.01322505766325
Wilhelmsburg S,S-Bahn,Bahn,"S3,S31",53.49828787419132,10.006702092612622
Alter Teichweg U,U-Bahn,Bahn,U1,53.586623192497264,10.064594883250543
Straßburger Straße U,U-Bahn,Bahn,U1,53.58197926140122,10.068009158155977
Wandsbek Markt U,U-Bahn,Bahn,U1,53.571692652459625,10.06674103525798
Ritterstraße U,U-Bahn,Bahn,U1,53.56763278644995,10.04674122250245
Hasselbrook S,S-Bahn,Bahn,"S1,S11",53.5647918258276,10.056282914800677
Wandsbeker Chaussee U,U-Bahn,Bahn,U1,53.56982656096471,10.057718708099326
Friedrichsberg S,S-Bahn,Bahn,"S1,S11",53.5762631601377,10.057437439830743
Rauhes Haus U,U-Bahn,Bahn,"U2,U4",53.55426466636117,10.066086589369815
Horner Rennbahn U,U-Bahn,Bahn,"U2,U4",53.55387124138514,10.083636487553681
Legienstraße U,U-Bahn,Bahn,"U2,U4",53.54747642082457,10.095379138106951
Billstedt U,U-Bahn,Bahn,"U2,U4",53.542610552358305,10.106870016725392
Tiefstack S,S-Bahn,Bahn,"S2,S21",53.53130022636438,10.065546288342905
Farmsen U,U-Bahn,Bahn,U1,53.60726415320782,10.117864190173345
Trabrennbahn U,U-Bahn,Bahn,U1,53.59823509157253,10.102248362868721
Wandsbek-Gartenstadt U Süd,U-Bahn,Bahn,"U1,U3",53.59222094770744,10.074193321967314
Oldenfelde U,U-Bahn,Bahn,U1,53.61757428030498,10.128697169065212
Berne U,U-Bahn,Bahn,U1,53.62710412725113,10.139949734127288
Habichtstraße U,U-Bahn,Bahn,U3,53.59358566800998,10.051948833922747
Dehnhaide U,U-Bahn,Bahn,U3,53.57902502498581,10.040878390489343
Hamburger Straße U,U-Bahn,Bahn,U3,53.5744797648591,10.037323084250069
Mundsburg U,U-Bahn,Bahn,U3,53.56939472854774,10.027456202309454
Borgweg(Stadtpark) U,U-Bahn,Bahn,U3,53.59073205751661,10.014733883736154
Saarlandstraße U,U-Bahn,Bahn,U3,53.5891266577346,10.031783866273079
Barmbek S,S-Bahn,Bahn,"S1,S11",53.587483468966745,10.044295876759131
Alte Wöhr S,S-Bahn,Bahn,"S1,S11",53.59779704588433,10.03540498070487
Rübenkamp (City Nord) S,S-Bahn,Bahn,"S1,S11",53.60591532356874,10.033146187372953
Fuhlsbüttel Nord U,U-Bahn,Bahn,U1,53.639261634674554,10.016606496673814
Fuhlsbüttel U,U-Bahn,Bahn,U1,53.63248163685193,10.026871531460554
Klein Borstel U,U-Bahn,Bahn,U1,53.62805965396837,10.033279233163977
Volksdorf U,U-Bahn,Bahn,U1,53.65064835621478,10.16323005610971
Meiendorfer Weg U,U-Bahn,Bahn,U1,53.63861262111114,10.156073565112834
Buchenkamp U,U-Bahn,Bahn,U1,53.65290486017453,10.185134456805983
Kornweg S,S-Bahn,Bahn,"S1,S11",53.63248655245623,10.054179265224414
Hoheneichen S,S-Bahn,Bahn,"S1,S11",53.63550297325129,10.067692185969126
Wellingsbüttel S,S-Bahn,Bahn,"S1,S11",53.64125242801338,10.08268887840342
